ensembl_gene_id,ensembl_transcript_id,Name
ENSDARG00000002298,ENSDART00000028003,ankrd22
ENSDARG00000002299,ENSDART00000181886,ARSD
ENSDARG00000002299,ENSDART00000032992,ARSD
ENSDARG00000002300,ENSDART00000019461,p2rx2
ENSDARG00000002300,ENSDART00000190310,p2rx2
ENSDARG00000002304,ENSDART00000033746,gins2
ENSDARG00000002305,ENSDART00000012385,me3
ENSDARG00000002311,ENSDART00000012718,fabp4b
ENSDARG00000002330,ENSDART00000019078,lhx8a
ENSDARG00000002330,ENSDART00000144982,lhx8a
ENSDARG00000002330,ENSDART00000132313,lhx8a
ENSDARG00000002332,ENSDART00000024386,frmd6
ENSDARG00000002332,ENSDART00000137328,frmd6
ENSDARG00000002332,ENSDART00000138104,frmd6
ENSDARG00000002333,ENSDART00000020183,fam102bb
ENSDARG00000002336,ENSDART00000018514,dlc
ENSDARG00000002336,ENSDART00000148359,dlc
ENSDARG00000002339,ENSDART00000144369,sgf29
ENSDARG00000002339,ENSDART00000124063,sgf29
ENSDARG00000002339,ENSDART00000007726,sgf29
ENSDARG00000002344,ENSDART00000041279,tubb4b
ENSDARG00000002344,ENSDART00000147341,tubb4b
ENSDARG00000002347,ENSDART00000154376,cyp11a1.1
ENSDARG00000002347,ENSDART00000024866,cyp11a1.1
ENSDARG00000002347,ENSDART00000073566,cyp11a1.1
ENSDARG00000002347,ENSDART00000153492,cyp11a1.1
ENSDARG00000002347,ENSDART00000154065,cyp11a1.1
ENSDARG00000002353,ENSDART00000147557,tagapa
ENSDARG00000002353,ENSDART00000189482,tagapa
ENSDARG00000002353,ENSDART00000177422,tagapa
ENSDARG00000002355,ENSDART00000156372,shpk
ENSDARG00000002355,ENSDART00000020044,shpk
ENSDARG00000002362,ENSDART00000158412,ubald1a
ENSDARG00000002362,ENSDART00000153387,ubald1a
ENSDARG00000002362,ENSDART00000112768,ubald1a
ENSDARG00000002365,ENSDART00000011076,cers5
ENSDARG00000002369,ENSDART00000035235,si:ch211-202a12.4
ENSDARG00000002377,ENSDART00000141283,mief2
ENSDARG00000002377,ENSDART00000103626,mief2
ENSDARG00000002377,ENSDART00000121439,mief2
ENSDARG00000002385,ENSDART00000002922,atm
ENSDARG00000002385,ENSDART00000152725,atm
ENSDARG00000002391,ENSDART00000027848,tlcd1
ENSDARG00000002394,ENSDART00000140308,ugt5d1
ENSDARG00000002396,ENSDART00000139329,cry-dash
ENSDARG00000002401,ENSDART00000193661,gale
ENSDARG00000002401,ENSDART00000136142,gale
ENSDARG00000002401,ENSDART00000187980,gale
ENSDARG00000002401,ENSDART00000184984,gale
ENSDARG00000002401,ENSDART00000135569,gale
ENSDARG00000002402,ENSDART00000013066,ercc3
ENSDARG00000002403,ENSDART00000003314,nusap1
ENSDARG00000002405,ENSDART00000147639,si:ch211-225b11.1
ENSDARG00000002405,ENSDART00000098682,si:ch211-225b11.1
ENSDARG00000002406,ENSDART00000017413,zmynd10
ENSDARG00000002411,ENSDART00000104292,pde4cb
ENSDARG00000002411,ENSDART00000139454,pde4cb
ENSDARG00000002411,ENSDART00000163397,pde4cb
ENSDARG00000002411,ENSDART00000187046,pde4cb
ENSDARG00000002411,ENSDART00000182089,pde4cb
ENSDARG00000002445,ENSDART00000017445,prdm1a
ENSDARG00000002463,ENSDART00000106039,arhgef37
ENSDARG00000002463,ENSDART00000187513,arhgef37
ENSDARG00000002467,ENSDART00000025330,rdh14b
ENSDARG00000002479,ENSDART00000015401,ercc6l
ENSDARG00000002483,ENSDART00000192762,wnt7ab
ENSDARG00000002483,ENSDART00000081821,wnt7ab
ENSDARG00000002487,ENSDART00000152622,noc3l
ENSDARG00000002487,ENSDART00000123511,noc3l
ENSDARG00000002487,ENSDART00000028043,noc3l
ENSDARG00000002494,ENSDART00000160488,itgb6
ENSDARG00000002494,ENSDART00000065933,itgb6
ENSDARG00000002494,ENSDART00000192872,itgb6
ENSDARG00000002506,ENSDART00000174258,C7H16orf87
ENSDARG00000002506,ENSDART00000174259,C7H16orf87
ENSDARG00000002506,ENSDART00000018972,C7H16orf87
ENSDARG00000002507,ENSDART00000139859,ITGA10
ENSDARG00000002507,ENSDART00000186784,ITGA10
ENSDARG00000002507,ENSDART00000011224,ITGA10
ENSDARG00000002508,ENSDART00000155088,ankrd33ab
ENSDARG00000002508,ENSDART00000023686,ankrd33ab
ENSDARG00000002509,ENSDART00000075299,zgc:153911
ENSDARG00000002510,ENSDART00000026693,dmbx1b
ENSDARG00000002523,ENSDART00000038888,hsdl2
ENSDARG00000002523,ENSDART00000155742,hsdl2
ENSDARG00000002523,ENSDART00000155333,hsdl2
ENSDARG00000002533,ENSDART00000144469,adora2b
ENSDARG00000002533,ENSDART00000191749,adora2b
ENSDARG00000002536,ENSDART00000006765,tm9sf4
ENSDARG00000002538,ENSDART00000098346,smu1a
ENSDARG00000002538,ENSDART00000169348,smu1a
ENSDARG00000002538,ENSDART00000169567,smu1a
ENSDARG00000002546,ENSDART00000123712,rundc3ab
ENSDARG00000002546,ENSDART00000137081,rundc3ab
ENSDARG00000002549,ENSDART00000135651,eif3eb
ENSDARG00000002549,ENSDART00000150052,eif3eb
ENSDARG00000002549,ENSDART00000150189,eif3eb
ENSDARG00000002549,ENSDART00000136295,eif3eb
ENSDARG00000002549,ENSDART00000023926,eif3eb
ENSDARG00000002552,ENSDART00000027532,mapkapk2a
ENSDARG00000002564,ENSDART00000003939,syngr1a
ENSDARG00000002571,ENSDART00000012164,tmod2
ENSDARG00000002576,ENSDART00000144067,cabp5a
ENSDARG00000002576,ENSDART00000192042,cabp5a
ENSDARG00000002582,ENSDART00000124533,tbx15
ENSDARG00000002582,ENSDART00000180257,tbx15
ENSDARG00000002582,ENSDART00000004333,tbx15
ENSDARG00000002587,ENSDART00000138329,dpysl3
ENSDARG00000002587,ENSDART00000065097,dpysl3
ENSDARG00000002589,ENSDART00000135036,mylpfb
ENSDARG00000002589,ENSDART00000003847,mylpfb
ENSDARG00000002591,ENSDART00000142652,ruvbl1
ENSDARG00000002591,ENSDART00000011931,ruvbl1
ENSDARG00000002593,ENSDART00000030887,slc45a2
ENSDARG00000002597,ENSDART00000142322,pabpc1l
ENSDARG00000002597,ENSDART00000145011,pabpc1l
ENSDARG00000002597,ENSDART00000134161,pabpc1l
ENSDARG00000002597,ENSDART00000185024,pabpc1l
ENSDARG00000002597,ENSDART00000126848,pabpc1l
ENSDARG00000002597,ENSDART00000183560,pabpc1l
ENSDARG00000002600,ENSDART00000147473,pcsk1
ENSDARG00000002600,ENSDART00000014668,pcsk1
ENSDARG00000002601,ENSDART00000011627,irx7
ENSDARG00000002607,ENSDART00000103507,
ENSDARG00000002609,ENSDART00000184271,rnf145a
ENSDARG00000002609,ENSDART00000004550,rnf145a
ENSDARG00000002613,ENSDART00000018553,rpa3
ENSDARG00000002632,ENSDART00000152846,anxa11b
ENSDARG00000002632,ENSDART00000149200,anxa11b
ENSDARG00000002632,ENSDART00000149089,anxa11b
ENSDARG00000002634,ENSDART00000166429,
ENSDARG00000002634,ENSDART00000162146,
ENSDARG00000002635,ENSDART00000005313,fam184aa
ENSDARG00000002642,ENSDART00000100491,sh3gl1b
ENSDARG00000002642,ENSDART00000169043,sh3gl1b
ENSDARG00000002644,ENSDART00000073784,rgs5a
ENSDARG00000002644,ENSDART00000127612,rgs5a
ENSDARG00000002656,ENSDART00000139417,stxbp5a
ENSDARG00000002656,ENSDART00000133788,stxbp5a
ENSDARG00000002656,ENSDART00000142806,stxbp5a
ENSDARG00000002659,ENSDART00000136740,mapre1b
ENSDARG00000002659,ENSDART00000004474,mapre1b
ENSDARG00000002659,ENSDART00000133602,mapre1b
ENSDARG00000002663,ENSDART00000133616,optn
ENSDARG00000002663,ENSDART00000014036,optn
ENSDARG00000002666,ENSDART00000019267,kcnj1b
ENSDARG00000002670,ENSDART00000018683,atg14
ENSDARG00000002670,ENSDART00000097274,atg14
ENSDARG00000002682,ENSDART00000138166,tbcela
ENSDARG00000002682,ENSDART00000006910,tbcela
ENSDARG00000002682,ENSDART00000135770,tbcela
ENSDARG00000002682,ENSDART00000185548,tbcela
ENSDARG00000002682,ENSDART00000141015,tbcela
ENSDARG00000002685,ENSDART00000012483,fam113
ENSDARG00000002685,ENSDART00000131530,fam113
ENSDARG00000002685,ENSDART00000139455,fam113
ENSDARG00000002685,ENSDART00000179766,fam113
ENSDARG00000002685,ENSDART00000180892,fam113
ENSDARG00000002690,ENSDART00000142327,rabif
ENSDARG00000002690,ENSDART00000141730,rabif
ENSDARG00000002690,ENSDART00000115356,rabif
ENSDARG00000002690,ENSDART00000146838,rabif
ENSDARG00000002696,ENSDART00000151787,gnb3b
ENSDARG00000002696,ENSDART00000151246,gnb3b
ENSDARG00000002696,ENSDART00000132642,gnb3b
ENSDARG00000002696,ENSDART00000005547,gnb3b
ENSDARG00000002696,ENSDART00000151093,gnb3b
ENSDARG00000002701,ENSDART00000115054,rasl12
ENSDARG00000002701,ENSDART00000172804,rasl12
ENSDARG00000002701,ENSDART00000018801,rasl12
ENSDARG00000002701,ENSDART00000180808,rasl12
ENSDARG00000002707,ENSDART00000026907,her11
ENSDARG00000002710,ENSDART00000141088,ncl
ENSDARG00000002710,ENSDART00000130171,ncl
ENSDARG00000002710,ENSDART00000124698,ncl
ENSDARG00000002710,ENSDART00000017188,ncl
ENSDARG00000002710,ENSDART00000147402,ncl
ENSDARG00000002720,ENSDART00000148774,utp15
ENSDARG00000002720,ENSDART00000127397,utp15
ENSDARG00000002722,ENSDART00000074829,ANKRD2
ENSDARG00000002728,ENSDART00000124647,kiss1ra
ENSDARG00000002731,ENSDART00000141437,sdc2
ENSDARG00000002732,ENSDART00000054590,spon2b
ENSDARG00000002732,ENSDART00000010148,spon2b
ENSDARG00000002745,ENSDART00000132928,tdh
ENSDARG00000002745,ENSDART00000025509,tdh
ENSDARG00000002745,ENSDART00000152811,tdh
ENSDARG00000002745,ENSDART00000152380,tdh
ENSDARG00000002745,ENSDART00000152778,tdh
ENSDARG00000002745,ENSDART00000147105,tdh
ENSDARG00000002748,ENSDART00000136361,sema6ca
ENSDARG00000002750,ENSDART00000123263,phf20a
ENSDARG00000002754,ENSDART00000003346,pdcd2l
ENSDARG00000002758,ENSDART00000128762,dedd1
ENSDARG00000002758,ENSDART00000145839,dedd1
ENSDARG00000002758,ENSDART00000139760,dedd1
ENSDARG00000002758,ENSDART00000065467,dedd1
ENSDARG00000002760,ENSDART00000015051,gdf5
ENSDARG00000002760,ENSDART00000149343,gdf5
ENSDARG00000002764,ENSDART00000140752,miox
ENSDARG00000002768,ENSDART00000143534,pvalb2
ENSDARG00000002768,ENSDART00000010144,pvalb2
ENSDARG00000002771,ENSDART00000138140,SLC4A5
ENSDARG00000002771,ENSDART00000042002,SLC4A5
ENSDARG00000002779,ENSDART00000014696,pdx1
ENSDARG00000002787,ENSDART00000045679,tle3a
ENSDARG00000002787,ENSDART00000100632,tle3a
ENSDARG00000002790,ENSDART00000132903,ap2m1a
ENSDARG00000002790,ENSDART00000139499,ap2m1a
ENSDARG00000002790,ENSDART00000138472,ap2m1a
ENSDARG00000002790,ENSDART00000046587,ap2m1a
ENSDARG00000002790,ENSDART00000165548,ap2m1a
ENSDARG00000002790,ENSDART00000012442,ap2m1a
ENSDARG00000002790,ENSDART00000124051,ap2m1a
ENSDARG00000002791,ENSDART00000135994,atp1a1a.1
ENSDARG00000002791,ENSDART00000132968,atp1a1a.1
ENSDARG00000002791,ENSDART00000081047,atp1a1a.1
ENSDARG00000002791,ENSDART00000147682,atp1a1a.1
ENSDARG00000002791,ENSDART00000136381,atp1a1a.1
ENSDARG00000002791,ENSDART00000137184,atp1a1a.1
ENSDARG00000002792,ENSDART00000014666,arcn1a
ENSDARG00000002795,ENSDART00000155128,meis3
ENSDARG00000002795,ENSDART00000153815,meis3
ENSDARG00000002795,ENSDART00000018945,meis3
ENSDARG00000002797,ENSDART00000056021,
ENSDARG00000002798,ENSDART00000013150,cog8
ENSDARG00000002816,ENSDART00000083350,rasgrf2b
ENSDARG00000002826,ENSDART00000153405,cep57l1
ENSDARG00000002826,ENSDART00000152984,cep57l1
ENSDARG00000002826,ENSDART00000048537,cep57l1
ENSDARG00000002830,ENSDART00000046384,trmt2a
ENSDARG00000002830,ENSDART00000142798,trmt2a
ENSDARG00000002830,ENSDART00000182975,trmt2a
ENSDARG00000002831,ENSDART00000154476,col4a4
ENSDARG00000002831,ENSDART00000186765,col4a4
ENSDARG00000002840,ENSDART00000133210,si:dkey-28b4.8
ENSDARG00000002840,ENSDART00000193926,si:dkey-28b4.8
ENSDARG00000002847,ENSDART00000136039,fndc1
ENSDARG00000002847,ENSDART00000014163,fndc1
ENSDARG00000002872,ENSDART00000138018,zgc:113210
ENSDARG00000002877,ENSDART00000132132,reps1
ENSDARG00000002877,ENSDART00000153003,reps1
ENSDARG00000002880,ENSDART00000110699,vps50
ENSDARG00000002880,ENSDART00000146468,vps50
ENSDARG00000002894,ENSDART00000019759,aven
ENSDARG00000002894,ENSDART00000147064,aven
ENSDARG00000002897,ENSDART00000008133,si:ch211-160o17.2
ENSDARG00000002897,ENSDART00000168203,si:ch211-160o17.2
ENSDARG00000002909,ENSDART00000137995,tjp3
ENSDARG00000002909,ENSDART00000012336,tjp3
ENSDARG00000002909,ENSDART00000147070,tjp3
ENSDARG00000002909,ENSDART00000139911,tjp3
ENSDARG00000002912,ENSDART00000082761,adipor1a
ENSDARG00000002912,ENSDART00000131976,adipor1a
ENSDARG00000002912,ENSDART00000186283,adipor1a
ENSDARG00000002916,ENSDART00000153110,sec31b
ENSDARG00000002916,ENSDART00000152895,sec31b
ENSDARG00000002916,ENSDART00000153126,sec31b
ENSDARG00000002916,ENSDART00000014190,sec31b
ENSDARG00000002917,ENSDART00000031005,gls2b
ENSDARG00000002917,ENSDART00000147580,gls2b
ENSDARG00000002933,ENSDART00000015333,gbx2
ENSDARG00000002937,ENSDART00000146352,meis1a
ENSDARG00000002937,ENSDART00000028018,meis1a
ENSDARG00000002937,ENSDART00000139705,meis1a
ENSDARG00000002937,ENSDART00000150433,meis1a
ENSDARG00000002945,ENSDART00000049836,bgnb
ENSDARG00000002945,ENSDART00000132095,bgnb
ENSDARG00000002945,ENSDART00000145464,bgnb
ENSDARG00000002947,ENSDART00000005643,abcd3b
ENSDARG00000002949,ENSDART00000136124,ppp6c
ENSDARG00000002949,ENSDART00000007458,ppp6c
ENSDARG00000002952,ENSDART00000005985,smo
ENSDARG00000002956,ENSDART00000025912,itgam.1
ENSDARG00000002956,ENSDART00000153699,itgam.1
ENSDARG00000002959,ENSDART00000024795,gpr34b
ENSDARG00000002967,ENSDART00000018626,pdap1b
ENSDARG00000002968,ENSDART00000152292,A1CF
ENSDARG00000002968,ENSDART00000185434,A1CF
ENSDARG00000002970,ENSDART00000011919,ss18
ENSDARG00000002970,ENSDART00000164674,ss18
ENSDARG00000002971,ENSDART00000188334,phc1
ENSDARG00000002971,ENSDART00000188643,phc1
ENSDARG00000002971,ENSDART00000058496,phc1
ENSDARG00000002986,ENSDART00000014013,gda
ENSDARG00000002988,ENSDART00000139235,tnnt2d
ENSDARG00000002988,ENSDART00000048642,tnnt2d
ENSDARG00000002991,ENSDART00000033436,cep135
ENSDARG00000002991,ENSDART00000121585,cep135
ENSDARG00000002991,ENSDART00000185772,cep135
ENSDARG00000002994,ENSDART00000148346,itpkca
ENSDARG00000003008,ENSDART00000105608,prkcea
ENSDARG00000003017,ENSDART00000008490,ube2al
ENSDARG00000003017,ENSDART00000133899,ube2al
ENSDARG00000003020,ENSDART00000007520,lrrc4.2
ENSDARG00000003021,ENSDART00000174282,hdac8
ENSDARG00000003021,ENSDART00000132716,hdac8
ENSDARG00000003021,ENSDART00000174307,hdac8
ENSDARG00000003021,ENSDART00000009184,hdac8
ENSDARG00000003021,ENSDART00000136047,hdac8
ENSDARG00000003022,ENSDART00000148513,limk1b
ENSDARG00000003022,ENSDART00000004686,limk1b
ENSDARG00000003027,ENSDART00000004284,scnm1
ENSDARG00000003027,ENSDART00000132351,scnm1
ENSDARG00000003027,ENSDART00000133965,scnm1
ENSDARG00000003032,ENSDART00000011878,eif4a1b
ENSDARG00000003032,ENSDART00000140602,eif4a1b
ENSDARG00000003035,ENSDART00000136975,hspa9
ENSDARG00000003035,ENSDART00000012438,hspa9
ENSDARG00000003041,ENSDART00000020834,
ENSDARG00000003046,ENSDART00000138475,SORBS2
ENSDARG00000003046,ENSDART00000041215,SORBS2
ENSDARG00000003054,ENSDART00000003278,tacr3l
ENSDARG00000003058,ENSDART00000131422,cep43
ENSDARG00000003058,ENSDART00000153066,cep43
ENSDARG00000003058,ENSDART00000159485,cep43
ENSDARG00000003058,ENSDART00000137007,cep43
ENSDARG00000003058,ENSDART00000010494,cep43
ENSDARG00000003061,ENSDART00000150013,cd276
ENSDARG00000003061,ENSDART00000149912,cd276
ENSDARG00000003061,ENSDART00000033591,cd276
ENSDARG00000003068,ENSDART00000024619,gorasp1a
ENSDARG00000003069,ENSDART00000020710,btbd7
ENSDARG00000003069,ENSDART00000149024,btbd7
ENSDARG00000003077,ENSDART00000016553,gpx9
ENSDARG00000003077,ENSDART00000153047,gpx9
ENSDARG00000003077,ENSDART00000152850,gpx9
ENSDARG00000003081,ENSDART00000158845,mybphb
ENSDARG00000003081,ENSDART00000157584,mybphb
ENSDARG00000003081,ENSDART00000122794,mybphb
ENSDARG00000003081,ENSDART00000183742,mybphb
ENSDARG00000003081,ENSDART00000172526,mybphb
ENSDARG00000003081,ENSDART00000026359,mybphb
ENSDARG00000003081,ENSDART00000164232,mybphb
ENSDARG00000003084,ENSDART00000183561,spire2
ENSDARG00000003084,ENSDART00000182506,spire2
ENSDARG00000003084,ENSDART00000012287,spire2
ENSDARG00000003084,ENSDART00000035245,spire2
ENSDARG00000003084,ENSDART00000136226,spire2
ENSDARG00000003085,ENSDART00000106035,stambpl1
ENSDARG00000003085,ENSDART00000152478,stambpl1
ENSDARG00000003087,ENSDART00000017755,ubxn6
ENSDARG00000003090,ENSDART00000019701,or30bt4
ENSDARG00000003090,ENSDART00000143003,or30bt4
ENSDARG00000003091,ENSDART00000134432,oclnb
ENSDARG00000003091,ENSDART00000145417,oclnb
ENSDARG00000003091,ENSDART00000193816,oclnb
ENSDARG00000003091,ENSDART00000098514,oclnb
ENSDARG00000003098,ENSDART00000150113,kdm5bb
ENSDARG00000003098,ENSDART00000148765,kdm5bb
ENSDARG00000003098,ENSDART00000108508,kdm5bb
ENSDARG00000003098,ENSDART00000149173,kdm5bb
ENSDARG00000003098,ENSDART00000005583,kdm5bb
ENSDARG00000003109,ENSDART00000134447,rcan1a
ENSDARG00000003109,ENSDART00000138963,rcan1a
ENSDARG00000003109,ENSDART00000144141,rcan1a
ENSDARG00000003109,ENSDART00000020638,rcan1a
ENSDARG00000003113,ENSDART00000019519,ada
ENSDARG00000003127,ENSDART00000186354,zgc:123105
ENSDARG00000003127,ENSDART00000147318,zgc:123105
ENSDARG00000003127,ENSDART00000007675,zgc:123105
ENSDARG00000003127,ENSDART00000133099,zgc:123105
ENSDARG00000003132,ENSDART00000007487,apip
ENSDARG00000003142,ENSDART00000124561,dachc
ENSDARG00000003142,ENSDART00000018827,dachc
ENSDARG00000003142,ENSDART00000135617,dachc
ENSDARG00000003144,ENSDART00000138049,pxmp2
ENSDARG00000003144,ENSDART00000026516,pxmp2
ENSDARG00000003146,ENSDART00000145438,
ENSDARG00000003146,ENSDART00000057913,
ENSDARG00000003151,ENSDART00000188017,skp1
ENSDARG00000003151,ENSDART00000008454,skp1
ENSDARG00000003153,ENSDART00000023721,nudt21
ENSDARG00000003157,ENSDART00000059017,nfkbil1
ENSDARG00000003165,ENSDART00000161458,nr2f6b
ENSDARG00000003165,ENSDART00000027666,nr2f6b
ENSDARG00000003165,ENSDART00000159680,nr2f6b
ENSDARG00000003165,ENSDART00000165031,nr2f6b
ENSDARG00000003165,ENSDART00000176170,nr2f6b
ENSDARG00000003167,ENSDART00000131995,mlst8
ENSDARG00000003167,ENSDART00000162900,mlst8
ENSDARG00000003167,ENSDART00000012743,mlst8
ENSDARG00000003167,ENSDART00000178845,mlst8
ENSDARG00000003167,ENSDART00000148326,mlst8
ENSDARG00000003167,ENSDART00000185149,mlst8
ENSDARG00000003167,ENSDART00000134530,mlst8
ENSDARG00000003169,ENSDART00000044423,magi1b
ENSDARG00000003169,ENSDART00000158123,magi1b
ENSDARG00000003169,ENSDART00000171766,magi1b
ENSDARG00000003169,ENSDART00000103968,magi1b
ENSDARG00000003169,ENSDART00000176141,magi1b
ENSDARG00000003169,ENSDART00000103969,magi1b
ENSDARG00000003169,ENSDART00000164294,magi1b
ENSDARG00000003169,ENSDART00000163006,magi1b
ENSDARG00000003175,ENSDART00000146315,stx5al
ENSDARG00000003175,ENSDART00000021121,stx5al
ENSDARG00000003181,ENSDART00000030557,sult1st4
ENSDARG00000003181,ENSDART00000145333,sult1st4
ENSDARG00000003189,ENSDART00000133030,psmd1
ENSDARG00000003189,ENSDART00000144100,psmd1
ENSDARG00000003189,ENSDART00000159016,psmd1
ENSDARG00000003189,ENSDART00000007346,psmd1
ENSDARG00000003189,ENSDART00000193346,psmd1
ENSDARG00000003193,ENSDART00000144878,rassf7b
ENSDARG00000003193,ENSDART00000176372,rassf7b
ENSDARG00000003193,ENSDART00000025451,rassf7b
ENSDARG00000003193,ENSDART00000131210,rassf7b
ENSDARG00000003193,ENSDART00000192172,rassf7b
ENSDARG00000003193,ENSDART00000137059,rassf7b
ENSDARG00000003193,ENSDART00000141934,rassf7b
ENSDARG00000003197,ENSDART00000024088,
ENSDARG00000003200,ENSDART00000162390,foxm1
ENSDARG00000003200,ENSDART00000166232,foxm1
ENSDARG00000003200,ENSDART00000008898,foxm1
ENSDARG00000003200,ENSDART00000165354,foxm1
ENSDARG00000003203,ENSDART00000149046,rhcga
ENSDARG00000003203,ENSDART00000053521,rhcga
ENSDARG00000003205,ENSDART00000019206,ngly1
ENSDARG00000003206,ENSDART00000138142,chchd6a
ENSDARG00000003206,ENSDART00000176139,chchd6a
ENSDARG00000003206,ENSDART00000123925,chchd6a
ENSDARG00000003206,ENSDART00000143933,chchd6a
ENSDARG00000003206,ENSDART00000143339,chchd6a
ENSDARG00000003206,ENSDART00000140977,chchd6a
ENSDARG00000003207,ENSDART00000151574,mterf3
ENSDARG00000003207,ENSDART00000006338,mterf3
ENSDARG00000003207,ENSDART00000151541,mterf3
ENSDARG00000003208,ENSDART00000122695,pomk
ENSDARG00000003210,ENSDART00000022998,
ENSDARG00000003210,ENSDART00000141493,
ENSDARG00000003213,ENSDART00000124417,naa15a
ENSDARG00000003213,ENSDART00000017785,naa15a
ENSDARG00000003216,ENSDART00000011967,anxa2a
ENSDARG00000003216,ENSDART00000182856,anxa2a
ENSDARG00000003217,ENSDART00000176800,urb2
ENSDARG00000003217,ENSDART00000138747,urb2
ENSDARG00000003217,ENSDART00000146524,urb2
ENSDARG00000003219,ENSDART00000147549,bin2a
ENSDARG00000003219,ENSDART00000025196,bin2a
ENSDARG00000003219,ENSDART00000146504,bin2a
ENSDARG00000003219,ENSDART00000162772,bin2a
ENSDARG00000003219,ENSDART00000187641,bin2a
ENSDARG00000003229,ENSDART00000019296,gdf9
ENSDARG00000003235,ENSDART00000023123,nup88
ENSDARG00000003244,ENSDART00000143885,gbp3
ENSDARG00000003244,ENSDART00000007074,gbp3
ENSDARG00000003250,ENSDART00000006120,pik3cd
ENSDARG00000003251,ENSDART00000110366,zbtb22b
ENSDARG00000003257,ENSDART00000006256,zgc:101559
ENSDARG00000003259,ENSDART00000125407,loxa
ENSDARG00000003259,ENSDART00000016317,loxa
ENSDARG00000003259,ENSDART00000114373,loxa
ENSDARG00000003269,ENSDART00000172848,clcn3
ENSDARG00000003269,ENSDART00000173018,clcn3
ENSDARG00000003269,ENSDART00000172859,clcn3
ENSDARG00000003269,ENSDART00000172934,clcn3
ENSDARG00000003269,ENSDART00000049311,clcn3
ENSDARG00000003270,ENSDART00000074068,dhps
ENSDARG00000003270,ENSDART00000166913,dhps
ENSDARG00000003270,ENSDART00000182596,dhps
ENSDARG00000003270,ENSDART00000126455,dhps
ENSDARG00000003281,ENSDART00000134697,pik3ip1
ENSDARG00000003287,ENSDART00000012903,wdr12
ENSDARG00000003290,ENSDART00000082155,dab1b
ENSDARG00000003290,ENSDART00000167202,dab1b
ENSDARG00000003290,ENSDART00000108481,dab1b
ENSDARG00000003290,ENSDART00000111272,dab1b
ENSDARG00000003293,ENSDART00000005676,sox9a
ENSDARG00000003293,ENSDART00000127937,sox9a
ENSDARG00000003303,ENSDART00000025008,stc1
ENSDARG00000003307,ENSDART00000155934,stx16
ENSDARG00000003307,ENSDART00000154738,stx16
ENSDARG00000003307,ENSDART00000190452,stx16
ENSDARG00000003308,ENSDART00000023238,emc2
ENSDARG00000003311,ENSDART00000139308,pank2
ENSDARG00000003311,ENSDART00000133041,pank2
ENSDARG00000003313,ENSDART00000155735,eps8l1b
ENSDARG00000003313,ENSDART00000154135,eps8l1b
ENSDARG00000003313,ENSDART00000154214,eps8l1b
ENSDARG00000003320,ENSDART00000019459,fam91a1
ENSDARG00000003320,ENSDART00000180317,fam91a1
ENSDARG00000003326,ENSDART00000017774,cacng5a
